ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
G10062;G10062;Amino Zurek 60 gr x 22 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/0c/29/14/amino-zurek.png;1;;;;0;
G10063;G10063;Apfel 13  kg  kiste;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:21:05;;0;0;;1;;;22,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/5d/5a/a0/apfelzenewa_icoDQKQKFfnQbGJn.png;1;;;;0;
G10064;G10064;Apfel Alwa 13 kg;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:22:11;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;51;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/c6/f7/1c/apfelcelesta65_ico.png;1;;;;0;
G10065;G10065;Apfel Antonowka 15 kg kiste;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:22:49;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;28;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/6b/02/6f/apfelcelesta65_z1.png;1;;;;0;
G10066;G10066;Apfel Delikates 13 kg;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:23:24;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;28;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/28/44/41/apfeldelikates65-75mm_z1.png;1;;;;0;
G10067;G10067;Apfel GALA 13 kg kiste;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:20:28;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;28;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/77/e7/04/apfeldelikates65-75mm_ico.png;1;;;;0;
G10068;G10068;Apfel Kortland  13 kg;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:23:56;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;28;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/69/d8/06/apfelzenewa_icoYEzyIQtSC8M3s.png;1;;;;0;
G10069;G10069;Apfel Ligol  13 kg  Kiste;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:24:29;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;28;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/d7/61/43/apfelneueee_z1.png;1;;;;0;
G10070;G10070;Apfel LOBO  13 kg kiste;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:26:11;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;28;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/5b/22/1f/apfelred_z1.png;1;;;;0;
G10072;G10072;Apfel Paulored 13 kg;;Eigenmarke;5,00;16,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:27:06;;0;0;;1;;;13,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;28;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/79/2a/61/apfeljuliared_z1rFnRpVEIMyXwS.png;1;;;;0;
