ordernumber;mainnumber;name;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;categories
G11968;G11968;Tymbark Owoce swiata Zurawina 6St. x 1l;Eigenmarke;16,00;0,89;0;;1;beliebig;;;;;;1;71
G11969;G11969;Tymbark pomarancz 200ml x 27St.;Eigenmarke;16,00;0,25;0;;1;beliebig;;;;;;1;71
G11970;G11970;Tymbark pomarancz jablko brzoskwinia 200ml x 27St.;Eigenmarke;16,00;0,25;0;;1;beliebig;;;;;;1;71
G11971;G11971;Tymbark Pomaranza 200 ml x 27 st;Eigenmarke;16,00;0,29;0;;1;beliebig;;;;;;1;71
G11972;G11972;Tymbark Pomaranza 200ml x 27St.;Eigenmarke;16,00;0,31;0;;1;beliebig;;;;;;1;71
G11973;G11973;Tymbark Pomaranza Broskwinja 250 ml x 24 st;Eigenmarke;16,00;0,33;0;;1;beliebig;;;;;;1;71
G11974;G11974;TYMBARK Sok Pomidorowy 100% 1L x 12St.;Eigenmarke;16,00;0,99;0;;1;beliebig;;;;;;1;71
G11975;G11975;Tymbark Wischnja Jabko 250 ml x 24 st;Eigenmarke;16,00;0,33;0;;1;beliebig;;;;;;1;71
G11976;G11976;TYMBARK wisnia jabtko 2l x 6St.;Eigenmarke;16,00;1,29;0;;1;beliebig;;;;;;1;71
G11977;G11977;Tyrolska JBB  325gr;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;38
G11978;G11978;Tyrolska Wurst Korona;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;38
G11979;G11979;Tyskie 500ml 20stx0,5l;Eigenmarke;16,00;14,9;0;;1;beliebig;;;;;;1;70
G11980;G11980;Uksus 200 ml  x6 st;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;45
G11981;G11981;Uksus 500ml x15 st Essig;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;45
G11982;G11982;Uksus Global 500ml x 15 st;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;45
G11983;G11983;Uksus Roleski Ocet  500 ml x 12 st;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;45
G11984;G11984;Urbanek Harsan Delikatesowy 200 ml x 10 st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;49
G11985;G11985;Urbanek Meerrettich 180g x 12stk;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;49
G11986;G11986;Urbanek Rote Beete mit Meerrettich 270g x 8st;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;49
G11987;G11987;Urbanek Schawel 8stk x350g;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;39
G11988;G11988;Urbanek Swikla z chrzanem 280g x 8St.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;39
G11989;G11989;Valletto Kuchenrolle  2 pack x 24 Pack;Eigenmarke;16,00;14,99;0;;1;beliebig;;;;;;1;23
G11990;G11990;Vegeta 170gr x12st Do Mjasa;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;45
G11991;G11991;Vegeta 1 kg Rote  x 10st Gewï¿½rz;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;45
G11992;G11992;Vegeta 1 kg x 10st Gewï¿½rz;Eigenmarke;5,00;3,49;0;;1;beliebig;;;;;;1;45
G11993;G11993;Vegeta 200g x 18st Gewï¿½rze;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;45
G11994;G11994;Vegeta 500gr x 12 st Gewï¿½rz;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;45
G11995;G11995;Vegeta Natur 150gr x 12 st;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;45
G11996;G11996;Vegeta Natur 300g x 10 St.;Eigenmarke;5,00;2,79;0;;1;beliebig;;;;;;1;45
G11997;G11997;Vegeta Natur Do RYB 20gr x20st;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;45
G11998;G11998;Virtu Krokety z Miesem 400gr x 6st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;17
G11999;G11999;Virtu Krokety z Mkapusta+Gryby 400gr x 6st;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;17
G12000;G12000;Virtu Pierogi Kapusta+ Griby 400gr x 6st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;17
G12001;G12001;Virtu Pierogi Ruskie 400gr x 6st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;17
G12002;G12002;Virtu Pierogi z Mjasem 400 gr x 6 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;17
G12003;G12003;Virtu Pierogi z SEREM 400 gr x 6 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;17
G12004;G12004;Virtu Uszka kapusta + Grybi 400gr;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;17
G12005;G12005;Vitalio Praliny 2,7 kg VOBRO;Eigenmarke;5,00;5,49;0;;1;beliebig;;;;;;1;56
G12006;G12006;Vitarol barsz Konzentrat 200g x 10St.;Eigenmarke;5,00;0,75;0;;1;beliebig;;;;;;1;39
G12007;G12007;Vitarol Borowiki marynowane extra 300g x 12St.;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;39
G12008;G12008;Vitarol Buraczki obiadowe 300g x 10St.;Eigenmarke;5,00;0,57;0;;1;beliebig;;;;;;1;39
G12009;G12009;Vitarol Buraczki wiorki 300g x 10St.;Eigenmarke;5,00;0,57;0;;1;beliebig;;;;;;1;39
G12010;G12010;Vitarol Buraczki z papryka 500g x 8St.;Eigenmarke;5,00;0,66;0;;1;beliebig;;;;;;1;39
G12011;G12011;Vitarol Buratschki z Zebulka 900 ml x 8 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G12012;G12012;Vitarol Gurken Konzerwowe 900 ml x 8st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;39
G12013;G12013;Vitarol Gurken Konzerwowe Chili  900 ml x 8 st;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;39
G12014;G12014;Vitarol Gurken Korniszone 900 ml x 8 st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;39
G12015;G12015;Vitarol Gurken Kwaschoni 650 ml x 8 st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;39
G12016;G12016;Vitarol Gurken kwaszone domowe 750g x 4St.  Ogurki;Eigenmarke;5,00;5,55;0;;1;beliebig;;;;;;1;39
G12017;G12017;Vitarol Gurken mit Knoblauch 650g x 8stk;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;39
G12018;G12018;Vitarol Gurken Zilli 680 x 8 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;39
G12019;G12019;Vitarol Kapusta kwaszona 900g x 8St.;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;39
G12020;G12020;Vitarol Kapusta kwaszona z marchewka 900g x 8St.;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;39
G12021;G12021;Vitarol Kapusta Zerwona z Jablkiem 900 ml x 8 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G12022;G12022;Vitarol  Kompot Sliwa 900ml x 8 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;39
G12023;G12023;Vitarol  Kompot Truskawkowy 900g x 8St.;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;39
G12024;G12024;Vitarol Koncentrat Zerwony  200g x 10St.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;39
G12025;G12025;Vitarol konzentrat Zurek 300x10;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;39
G12026;G12026;Vitarol Kurki marynowane 300g x 12St.;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;39
G12027;G12027;Vitarol Maslaki marynowane 300g x 12St.;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;39
G12028;G12028;Vitarol Ogorki konserwowe 900g x 8St.;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;39
G12029;G12029;Vitarol Ogorki kwaszone 650g x 8St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;39
G12030;G12030;Vitarol Ogorki kwaszone 900g x 8St.;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;39
G12031;G12031;Vitarol Patisony konserwowe 900g x 8St.;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G12032;G12032;Vitarol Pieczarki marynowane domowe 720g x 6St.;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;39
G12033;G12033;Vitarol Podgrzybki marynowane extra 300g x 12St.;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;39
G12034;G12034;Vitarol Salatka Babuni 900g x 8st.;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G12035;G12035;Vitarol Salatka Grecka 900g x 8St.;Eigenmarke;5,00;0,88;0;;1;beliebig;;;;;;1;39
G12036;G12036;Vitarol Salatka Rodzinna 900g x 8st.;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G12037;G12037;Vitarol Salatka Staropolska 900g x 8St.;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G12038;G12038;Vitarol Salatka Szwedzka 900g x 8st.;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G12039;G12039;Vitarol Salatka Welowarzywna 900 ml x 8 st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;39
G12040;G12040;Vitarol Seler konserwowy 300g x 10St.;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;39
G12041;G12041;Vitarol Swikla z chrzanem 300g x 10St.;Eigenmarke;5,00;0,57;0;;1;beliebig;;;;;;1;39
G12042;G12042;Vitarol Szczaw konserwowy 300g x 10St.;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G12043;G12043;Vitarol Szczaw siekany 300g x 10St.;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G12044;G12044;Vitarol Zerwona Kapusta 0,9 x8st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;39
G12045;G12045;Vobro 140 gr x 12 st FIORELA;Eigenmarke;5,00;2,19;0;;1;beliebig;;;;;;1;56
G12046;G12046;Vobro Adwokat 180 gr;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G12047;G12047;Vobro Frutti di Mare Pralinen 175g x 12St.;Eigenmarke;5,00;2,79;0;;1;beliebig;;;;;;1;56
G12048;G12048;Vobro Lovini 170 g x 12 st;Eigenmarke;5,00;2,79;0;;1;beliebig;;;;;;1;56
G12049;G12049;Vogelmilch Lï¿½se Dobosz 5 kg kiste;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;56
G12050;G12050;Wafelki Flis 200 gr x 10 st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;56
G12051;G12051;Wafelki Pryncypalki 128 gr x 12 st Dr.Gerard;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;56
G12052;G12052;Wafle 230gr x 12 st Dr Gerard;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;56
G12053;G12053;Waldi Ben Gurken Kwaschony 750g/6st;Eigenmarke;5,00;9,54;0;;1;beliebig;;;;;;1;39
G12054;G12054;Warka 20St. x 0,5l;Eigenmarke;16,00;13,99;0;;1;beliebig;;;;;;1;70
G12055;G12055;Warka BANKA Pilz  0,5 X 24 st;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;70
G12056;G12056;Warka Bier Apfel - Birne 0,5 l x 20 st;Eigenmarke;16,00;15,99;0;;1;beliebig;;;;;;1;70
G12057;G12057;Warka Bier Himbeere 0,5 L x 20 st;Eigenmarke;16,00;15,99;0;;1;beliebig;;;;;;1;70
G12058;G12058;Warka Bier Radler Zitrone 0,5 l x 20st;Eigenmarke;16,00;15,99;0;;1;beliebig;;;;;;1;70
G12059;G12059;Warka Bier Schwarze Johannisbeere 0,5 l x 20 st;Eigenmarke;16,00;15,99;0;;1;beliebig;;;;;;1;70
G12060;G12060;Warka Strong 20St. x 0,5l.;Eigenmarke;16,00;15,99;0;;1;beliebig;;;;;;1;70
G12061;G12061;Warzywko przyprawa do potraw uniwersalne 12St. x 200g;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;45
G12062;G12062;Wata cotton candy 500ml x 12St.;Eigenmarke;5,00;0,29;0;;1;beliebig;;;;;;1;56
G12063;G12063;Wata cotton candy 500ml x 20St.;Eigenmarke;5,00;0,29;0;;1;beliebig;;;;;;1;56
G12064;G12064;Wata cotton candy Display 500ml x 60St.;Eigenmarke;5,00;27;0;;1;beliebig;;;;;;1;56
G12065;G12065;Wawel 160 gr x 11 st  Fresch Fruty;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;56
G12066;G12066;Wawel 2,4Kg Adwokat;Eigenmarke;5,00;6,49;0;;1;beliebig;;;;;;1;56
G12067;G12067;Wawel 2,4Kg Krowka;Eigenmarke;5,00;5,99;0;;1;beliebig;;;;;;1;56
G12068;G12068;Wawel 2,4kg Nutberak Orechowe;Eigenmarke;5,00;6,49;0;;1;beliebig;;;;;;1;56
G12069;G12069;Wawel 2,4Kg Tiramisu;Eigenmarke;5,00;6,49;0;;1;beliebig;;;;;;1;56
G12070;G12070;Wawel 280gr x 12st;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G12071;G12071;Wawel Adwokat 430 gr x 8 st;Eigenmarke;5,00;3,29;0;;1;beliebig;;;;;;1;56
G12072;G12072;Wawel Danusia 38g x 35Stk.;Eigenmarke;5,00;0,39;0;;1;beliebig;;;;;;1;56
G12073;G12073;Wawel Fistascszki 1 kg x 4 st;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;56
G12074;G12074;Wawel Fresch Fruit 280 gr x 12 st;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G12075;G12075;Wawel Kastanki 100g x 16stk;Eigenmarke;5,00;0,77;0;;1;beliebig;;;;;;1;56
G12076;G12076;Wawel Kastanki 1 kg x 4 st;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;56
G12077;G12077;Wawel Kasztanki Kakaowe z wafelkami 2300g;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;56
G12078;G12078;Wawel Kasztanki Kakaowe z wafelkami 430g x 6st.;Eigenmarke;5,00;3,39;0;;1;beliebig;;;;;;1;56
G12079;G12079;Wawel Korowka 1 kg x 3st;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;56
G12080;G12080;Wawel Korowka 250 gr x 8 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;56
G12081;G12081;Wawel Krowka Schokolade 100g;Eigenmarke;5,00;0,77;0;;1;beliebig;;;;;;1;56
G12082;G12082;"Wawel  Krowkowa mleczna czekolada nadziewana 16St.x100gr""";Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;56
G12083;G12083;Wawel Krowkowe 2,4;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;56
G12084;G12084;Wawel Kukulka 120grx16st;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;56
G12085;G12085;Wawel Kukulka 1 kg x4 st;Eigenmarke;5,00;4,49;0;;1;beliebig;;;;;;1;56
G12086;G12086;Wawel Malaga 100g Schokolade;Eigenmarke;5,00;0,77;0;;1;beliebig;;;;;;1;56
G12087;G12087;Wawel Malaga 1 kg x 4st  kart;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;56
G12088;G12088;Wawel Malaga 2500g;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;56
G12089;G12089;Wawel Malaga 430g x 6st.;Eigenmarke;5,00;3,39;0;;1;beliebig;;;;;;1;56
G12090;G12090;Wawel Michalki biale 12St. x 280g;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G12091;G12091;Wawel Michalki Biale 1 kg x4st;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;56
G12092;G12092;Wawel Michalki kokosowe 12St. x 280g;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G12093;G12093;Wawel Michalki zamkowe 1kg x 4 st;Eigenmarke;5,00;5,19;0;;1;beliebig;;;;;;1;56
G12094;G12094;Wawel Michalki zamkowe 280g x 12St.;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G12095;G12095;Wawel Mieszanka Krakowska 280 gr x 12 st;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G12096;G12096;Wawel Orechowe 2,4 kg;Eigenmarke;5,00;6,49;0;;1;beliebig;;;;;;1;56
G12097;G12097;Wawel Raczki 120 gr x 16 st;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;56
G12098;G12098;Wawel Tiki Taki 100g x18stk;Eigenmarke;5,00;0,77;0;;1;beliebig;;;;;;1;56
G12099;G12099;Wawel Tiki Taki 1 kg x 4 st;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;56
G12100;G12100;Wawel Tiki Taki 2200g;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;56
G12101;G12101;Wawel Trufla 1 kg x 4 st Schokopraline;Eigenmarke;5,00;5,19;0;;1;beliebig;;;;;;1;56
G12102;G12102;Wawel Trufla 280 gr x 12 st;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G12103;G12103;Wedel 380 gr x 18st Vogelmilch;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G12104;G12104;Wedel Wanila 380 gr x 18 st;Eigenmarke;5,00;2,89;0;;1;beliebig;;;;;;1;56
G12105;G12105;Wedzonka Boszkowa;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;38
G12106;G12106;Weiuï¿½kohl frisch 25kg Sack;Eigenmarke;5,00;0,29;0;;1;beliebig;;;;;;1;22
G12107;G12107;Wiejska Spizarnia Kasza Gryczana 4*100gr x 12 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;20
G12108;G12108;Wiejskie Ziemniaczki wedzony boczek 130g x 16stk.;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;62
G12109;G12109;Wielkopolski Pasztet firmowy 6st. x 250gr.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;39
G12110;G12110;Wielkopolski Pasztet Induk 6st. x 250gr.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;39
G12111;G12111;Wielkopolski Pasztet i pieczarkami 6st. x 250gr.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;39
G12112;G12112;Wielkopolski Pasztet i pomidorami 6st. x 250gr.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;39
G12113;G12113;Winiary Barszcz Czerwony Koncentrat zupy 10 St. x 170g;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;45
G12114;G12114;Winiary Bolonski garnek 45g x 20stk;Eigenmarke;5,00;0,63;0;;1;beliebig;;;;;;1;45
G12115;G12115;Winiary Bulion Cielecy 120g x 16st.;Eigenmarke;5,00;0,85;0;;1;beliebig;;;;;;1;45
G12116;G12116;Winiary Bulion Drobiowy z Zielem Angielskim i Lisciem Laurowym 60g x 20Stk;Eigenmarke;5,00;0,43;0;;1;beliebig;;;;;;1;45
G12117;G12117;Winiary Bulion na Zeberkach 60g x 20Stk.;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;45
G12118;G12118;Winiary Bulion Pomidor bazylia i tymian 60g x 20Stk;Eigenmarke;5,00;0,43;0;;1;beliebig;;;;;;1;45
G12119;G12119;Winiary Chlopski garnek 40g x 18stk;Eigenmarke;5,00;0,63;0;;1;beliebig;;;;;;1;45
G12120;G12120;Winiary Danie w5munit 48g x 8st.;Eigenmarke;5,00;0,77;0;;1;beliebig;;;;;;1;51
G12121;G12121;Winiary Domowa Kuchnia Bulion z Grzybami lesnymi 60g x 20Stk;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;45
G12122;G12122;Winiary Domowa Kuchnia Rosol Dobiowa z warzywny 60g x 20Stk;Eigenmarke;5,00;0,43;0;;1;beliebig;;;;;;1;45
G12123;G12123;Winiary Domowa Kuchnia Rosol Drobiowo-Wolowy 60g x 20stk;Eigenmarke;5,00;0,43;0;;1;beliebig;;;;;;1;48
G12124;G12124;Winiary Galaretka 25st - 77g;Eigenmarke;5,00;0,37;0;;1;beliebig;;;;;;1;51
G12125;G12125;Winiary Huï¿½hnchen mit trockenen Tomaten und Basilikum 24,4g x 26stk;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;45
G12126;G12126;"Winiary"" Knoblauchsauce 350ml x 8Stk""";Eigenmarke;5,00;1,35;0;;1;beliebig;;;;;;1;46
G12127;G12127;Winiary Kwas Cytrynowy 25 st x 50 gr;Eigenmarke;5,00;0,44;0;;1;beliebig;;;;;;1;51
G12128;G12128;Winiary Majonez light 250ml;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;46
G12129;G12129;Winiary Majonez Omega  6St. x 250ml;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;46
G12130;G12130;Winiary Majonez salatkowy 300 ml x 6st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;46
G12131;G12131;Winiary myjonez dekoracyjny 400ml x 8st.;Eigenmarke;5,00;1,37;0;;1;beliebig;;;;;;1;46
G12132;G12132;Winiary myjonez dekoracyjny 700ml x 6st.;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;46
G12133;G12133;Winiary Pomysl na Chrupiace Kaski z Dipem 22St. x 89g;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;49
G12134;G12134;Winiary Pomysl na Kurczaka w ziolach z cytryna 32St. x 29g;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;49
G12135;G12135;Winiary Pomysl na Kurczaka zesnokam i ziolami  32St. x 29g;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;49
G12136;G12136;Winiary Pomysl na Kurczaka z papryka i ziolami 32St. x 28g;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;49
G12137;G12137;Winiary pomysl na Kurczaka z pieczarkami 32g x 22st.;Eigenmarke;5,00;0,63;0;;1;beliebig;;;;;;1;49
G12138;G12138;WIniary Pomysl na Skrzydelka z miodem 32St. x 28g;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;49
G12139;G12139;Winiary Pomysl na Soczsty schab ze sliwka 31g x 32st.;Eigenmarke;5,00;0,53;0;;1;beliebig;;;;;;1;49
G12140;G12140;"Winiary"" Pomysl na Soczystego kurczaka (Woreczek w srodku) 32St. x 36gr.""";Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;51
G12141;G12141;Winiary Pomyslna Soczyste ZEBERKACH z wedzona nuta 32g x 32st.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;49
G12142;G12142;Winiary Pomyslna Zapiekanke makaronowa z szynka 35g x 22st.;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;49
G12143;G12143;Winiary Pomysl na Zapiekanke z kielbasa/Cebula 22St. x 41g;Eigenmarke;5,00;0,65;0;;1;beliebig;;;;;;1;49
G12144;G12144;Winiary Rosol Drobiowy 60g x 20Stk;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;51
G12145;G12145;Winiary Rosol Wolowy 60g x 20Stk;Eigenmarke;5,00;0,43;0;;1;beliebig;;;;;;1;51
G12146;G12146;Winiary Serowy garnek 34g x 20stk;Eigenmarke;5,00;0,63;0;;1;beliebig;;;;;;1;51
G12147;G12147;Winiary Sos Chrzanowy 250ml;Eigenmarke;5,00;0,88;0;;1;beliebig;;;;;;1;49
G12148;G12148;Winiary sos Czosnkowy 250ml;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;49
G12149;G12149;Winiary sos Paprykowy 250ml;Eigenmarke;5,00;0,88;0;;1;beliebig;;;;;;1;49
G12150;G12150;Winiary sos Tatarski 250mlx6stk;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;49
G12151;G12151;Winiary Sos Tatarski 6St. x 250ml;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;49
G12152;G12152;Winiary sos wiosenny z koperkiem 240ml x 6St.;Eigenmarke;5,00;0,82;0;;1;beliebig;;;;;;1;51
G12153;G12153;Winiary sos Ziolowy z czosnkiem 6St. x 250ml;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;51
G12154;G12154;winiary spaghetti Bolognese 5min 61g x 8Stk;Eigenmarke;5,00;0,77;0;;1;beliebig;;;;;;1;51
G12155;G12155;Winiary Zarjaenka Smaku drobiowa 200g x 8st.;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;51
G12156;G12156;Winiary Zarjanka 120g -12;Eigenmarke;5,00;0,55;0;;1;beliebig;;;;;;1;51
G12157;G12157;Winiary Zelatyna 22St. x 50g;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;51
G12158;G12158;Winiary Ziarenka Smaku drobiowa 200g x 8st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;51
G12159;G12159;Winiary Ziarenka Smaku uniwersalna 200g x 8st.;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;51
G12160;G12160;Winiary Zurek Koncentrat zupy 9 St. x 188g;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;51
G12161;G12161;Wischnja w Schokolade 80grx20st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;56
G12162;G12162;Wit Pol Saurkraut 900 gr x 12 st;Eigenmarke;5,00;10,9;0;;1;beliebig;;;;;;1;22
G12163;G12163;Wodka 1906 0,5 x12 st;Eigenmarke;16,00;4,79;0;;1;beliebig;;;;;;1;69
G12164;G12164;Wodka Biala Dama 0,5 x 12 st;Eigenmarke;16,00;5,29;0;;1;beliebig;;;;;;1;69
G12165;G12165;Wodka Zoladkowa Delux 0,5 x 12 st;Eigenmarke;16,00;5,59;0;;1;beliebig;;;;;;1;69
G12166;G12166;Wodka Zoladkowa Delux 0,7 l x 6 st;Eigenmarke;16,00;7,69;0;;1;beliebig;;;;;;1;69
G12167;G12167;Wodka Zoladkowa Gorzka 700ml x 6st.;Eigenmarke;16,00;7,39;0;;1;beliebig;;;;;;1;69
G12168;G12168;Wodka Zoladkowa Gorzka Black 90ml x 24 st Chery 30 % Vol;Eigenmarke;16,00;1,49;0;;1;beliebig;;;;;;1;69
G12169;G12169;Wodka Zoladkowa Gorzka Mint 90mlx24st  30% Vol;Eigenmarke;16,00;1,49;0;;1;beliebig;;;;;;1;69
G12170;G12170;Wodka Zoladkowa Gorzka Tradizion 90 ml x 24 st 34 % Vol;Eigenmarke;16,00;1,49;0;;1;beliebig;;;;;;1;69
G12171;G12171;"Wurst Glogowska Kier""""";Eigenmarke;5,00;4,79;0;;1;beliebig;;;;;;1;38
G12172;G12172;Wurst von Land JBB;Eigenmarke;5,00;6,69;0;;1;beliebig;;;;;;1;38
G12173;G12173;Wurst Zlota Wedliny;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;38
G12174;G12174;Yum Yum 70gr x 12 st STAKAN Huhn;Eigenmarke;5,00;7,56;0;;1;beliebig;;;;;;1;52
G12175;G12175;Yum Yum 70gr x 12 st Stakan Rind;Eigenmarke;5,00;7,56;0;;1;beliebig;;;;;;1;52
